image_name,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,wind_direction_set_1,dew_point_temperature_set_1d,u,v,
20190813_Topanga_69bravo-n-mobo/1565730163_-01079,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730222_-01020,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730282_-00960,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730342_-00900,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730402_-00840,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730462_-00780,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730522_-00720,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730582_-00660,25.33,60.19,1.2601552483721996,3.24,142.59358109631995,17.04,-1.001,0.7655000000000001
20190813_Topanga_69bravo-n-mobo/1565730642_-00600,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565730702_-00540,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565730762_-00480,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565730822_-00420,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565730882_-00360,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565730942_-00300,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565731002_-00240,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565731062_-00180,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565731122_-00120,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565731182_-00060,25.65,59.42999999999999,1.2301260098054996,2.78,137.50385898400225,17.14,-0.907,0.831
20190813_Topanga_69bravo-n-mobo/1565731242_+00000,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731302_+00060,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731362_+00120,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731422_+00180,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731482_+00240,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731542_+00300,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731602_+00360,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731662_+00420,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731722_+00480,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731782_+00540,25.6,59.16,1.3400567152176803,3.46,147.80426606528675,17.02,-1.134,0.7140000000000001
20190813_Topanga_69bravo-n-mobo/1565731842_+00600,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565731902_+00660,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565731962_+00720,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732022_+00780,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732082_+00840,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732142_+00900,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732202_+00960,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732262_+01020,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732322_+01080,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732382_+01140,25.11,58.75,1.9998781212863943,4.67,150.90365541813242,16.45,-1.7474999999999998,0.9725
20190813_Topanga_69bravo-n-mobo/1565732442_+01200,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732502_+01260,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732562_+01320,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732622_+01380,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732682_+01440,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732742_+01500,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732802_+01560,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732862_+01620,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732922_+01680,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565732982_+01740,25.34,57.43000000000001,1.79015983923224,3.95,146.19453327555493,16.31,-1.4874999999999998,0.996
20190813_Topanga_69bravo-n-mobo/1565733042_+01800,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733102_+01860,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733162_+01920,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733222_+01980,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733282_+02040,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733342_+02100,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733402_+02160,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733462_+02220,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733522_+02280,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733582_+02340,25.07,58.24,1.5899277499307949,3.72,141.39647165464305,16.279999999999998,-1.2425,0.992
20190813_Topanga_69bravo-n-mobo/1565733642_+02400,25.25,57.97,1.3198784981959513,3.3600000000000003,138.79365653947286,16.37,-0.993,0.8694999999999999
20190825_FIRE-smer-tcs8-mobo-c/1566753835_-02400,28.4475,38.877,1.589449039761892,4.1905,85.2543198373084,13.092,0.1314999999999999,1.584
20190825_FIRE-smer-tcs8-mobo-c/1566753895_-02340,28.4475,38.877,1.589449039761892,4.1905,85.2543198373084,13.092,0.1314999999999999,1.584
20190825_FIRE-smer-tcs8-mobo-c/1566753955_-02280,28.4475,38.877,1.589449039761892,4.1905,85.2543198373084,13.092,0.1314999999999999,1.584
20190825_FIRE-smer-tcs8-mobo-c/1566754015_-02220,28.4475,38.877,1.589449039761892,4.1905,85.2543198373084,13.092,0.1314999999999999,1.584
20190825_FIRE-smer-tcs8-mobo-c/1566754075_-02160,28.4475,38.877,1.589449039761892,4.1905,85.2543198373084,13.092,0.1314999999999999,1.584
20190825_FIRE-smer-tcs8-mobo-c/1566754135_-02100,28.4475,38.877,1.589449039761892,4.1905,85.2543198373084,13.092,0.1314999999999999,1.584
20190825_FIRE-smer-tcs8-mobo-c/1566754195_-02040,28.4475,38.877,1.589449039761892,4.1905,85.2543198373084,13.092,0.1314999999999999,1.584
20190825_FIRE-smer-tcs8-mobo-c/1566754255_-01980,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754315_-01920,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754375_-01860,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754435_-01800,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754495_-01740,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754555_-01680,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754615_-01620,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754675_-01560,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754735_-01500,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754795_-01440,28.7775,36.5955,2.3703038834714847,4.537,83.59307354294171,12.392,0.2645,2.3555
20190825_FIRE-smer-tcs8-mobo-c/1566754855_-01380,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566754915_-01320,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566754975_-01260,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755035_-01200,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755095_-01140,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755155_-01080,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755215_-01020,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755275_-00960,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755335_-00900,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755395_-00840,29.027,32.61,2.0417788812699578,4.126,83.84264342727019,10.952,0.2189999999999999,2.03
20190825_FIRE-smer-tcs8-mobo-c/1566755455_-00780,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755515_-00720,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755575_-00660,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755635_-00600,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755695_-00540,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755755_-00480,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755815_-00420,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755875_-00360,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755935_-00300,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566755995_-00240,29.4705,25.368,2.5606175036502425,5.137,87.96337639005156,7.5875,0.091,2.559
20190825_FIRE-smer-tcs8-mobo-c/1566756055_-00180,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756115_-00120,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756235_+00000,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756297_+00062,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756355_+00120,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756415_+00180,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756475_+00240,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756535_+00300,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756595_+00360,29.859,23.3355,2.103198159945943,4.846,78.30005192520524,6.7255,0.4265,2.0595
20190825_FIRE-smer-tcs8-mobo-c/1566756655_+00420,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566756715_+00480,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566756775_+00540,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566756835_+00600,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566756895_+00660,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566756955_+00720,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566757015_+00780,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566757075_+00840,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566757135_+00900,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566757195_+00960,29.891,23.46,2.2721974496068778,5.3035,93.039956660747,6.832,-0.1204999999999999,2.269
20190825_FIRE-smer-tcs8-mobo-c/1566757255_+01020,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757315_+01080,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757375_+01140,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757435_+01200,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757495_+01260,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757555_+01320,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757615_+01380,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757675_+01440,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757735_+01500,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757795_+01560,30.3665,24.407,2.1443132350475294,4.4670000000000005,83.49309253855249,7.798500000000001,0.243,2.1305
20190825_FIRE-smer-tcs8-mobo-c/1566757855_+01620,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566757915_+01680,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566757976_+01741,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758035_+01800,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758095_+01860,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758155_+01920,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758215_+01980,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758275_+02040,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758335_+02100,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758395_+02160,30.611,22.9425,2.4334139084833057,5.4435,70.83162781889087,7.1355,0.799,2.2985
20190825_FIRE-smer-tcs8-mobo-c/1566758455_+02220,30.836,22.343,2.5203120838499347,4.9845,82.20104626705076,6.941,0.342,2.497
20190825_FIRE-smer-tcs8-mobo-c/1566758515_+02280,30.836,22.343,2.5203120838499347,4.9845,82.20104626705076,6.941,0.342,2.497
20190825_FIRE-smer-tcs8-mobo-c/1566758575_+02340,30.836,22.343,2.5203120838499347,4.9845,82.20104626705076,6.941,0.342,2.497
20190825_FIRE-smer-tcs8-mobo-c/1566758635_+02400,30.836,22.343,2.5203120838499347,4.9845,82.20104626705076,6.941,0.342,2.497
20170807_FIRE_bh-n-mobo-c/1502138530_-02400,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502138590_-02340,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502138650_-02280,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502138710_-02220,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502138770_-02160,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502138830_-02100,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502138890_-02040,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502138950_-01980,27.688,29.2405,4.254933166337634,7.1385000000000005,323.35632719934347,8.1275,3.414,-2.5395000000000003
20170807_FIRE_bh-n-mobo-c/1502139010_-01920,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139070_-01860,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139130_-01800,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139190_-01740,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139250_-01680,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139310_-01620,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139370_-01560,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139430_-01500,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139490_-01440,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139550_-01380,27.688,26.12,4.05315981673558,8.333499999999999,317.14958316732213,6.5155,2.9715,-2.7565
20170807_FIRE_bh-n-mobo-c/1502139610_-01320,28.248,26.68,3.928016866053403,6.6885,323.57207584757884,7.2925,3.1605,-2.3325
